InventoryID,InventoryDate,Year,Month,PartID,PartName,PartCode,PartCategory,PartDescription,SupplierID,SupplierName,SupplierCity,SupplierCountry,SupplierRating,WarehouseID,WarehouseName,WarehouseLocation,WarehouseCity,QuantityOnHand,QuantityReserved,QuantityDamaged,AvailableQuantity,ReorderLevel,ReorderQuantity,LeadTimeDays,UnitCost,TotalCost,SupplierLeadTime,ReceiveDate,InvoiceNumber,InvoiceAmount,Status,ExpiryDate,StorageLocation,LastStockUpdate,Notes
INV00000581,20-02-2024,2024,11,PART000082,Part 82,PC167122,Component,Essential component Part 82,SUP0042,Supplier 42,Chennai,India,4.86,WH02,Warehouse 2,South,Chennai,33686,20175,421,13090,4454,7422,12,705.96,9241016.4,66,16-10-2024,INV445054,60352.3,Low Stock,24-11-2025,Rack-25,18-02-2024,"Stock level: 33686 units, Supplier rating: 4.86"
INV00000582,03-01-2024,2024,9,PART000083,Part 83,PC715780,Subassembly,Essential component Part 83,SUP0043,Supplier 43,Kolkata,India,2.43,WH03,Warehouse 3,East,Kolkata,43674,29411,327,13936,3673,17385,30,420.83,5864686.88,74,23-06-2024,INV395765,10945.74,Out of Stock,24-11-2025,Rack-91,15-08-2024,"Stock level: 43674 units, Supplier rating: 2.43"
INV00000583,11-03-2024,2024,5,PART000084,Part 84,PC278870,Tool,Essential component Part 84,SUP0044,Supplier 44,Jaipur,India,3.89,WH04,Warehouse 4,West,Jaipur,35734,1305,17,34412,3330,6847,18,861.03,29629764.36,53,03-01-2024,INV965521,96376.99,Discontinued,24-11-2025,Rack-45,14-10-2024,"Stock level: 35734 units, Supplier rating: 3.89"
INV00000584,01-06-2024,2024,7,PART000085,Part 85,PC447935,Packaging,Essential component Part 85,SUP0045,Supplier 45,Mumbai,India,4.54,WH05,Warehouse 5,Central,Mumbai,10180,2343,339,7498,3393,19551,39,370.39,2777184.22,71,08-12-2024,INV574925,59938.81,On Order,24-11-2025,Rack-84,03-05-2024,"Stock level: 10180 units, Supplier rating: 4.54"
INV00000585,23-08-2024,2024,12,PART000086,Part 86,PC863396,Raw Material,Essential component Part 86,SUP0046,Supplier 46,Delhi,India,2.76,WH06,Warehouse 6,North,Delhi,35223,21719,31,13473,3848,17522,15,134.04,1805920.92,15,19-02-2024,INV822360,61727.53,Available,27-08-2025,Rack-62,28-02-2024,"Stock level: 35223 units, Supplier rating: 2.76"
INV00000586,23-04-2024,2024,7,PART000087,Part 87,PC646310,Component,Essential component Part 87,SUP0047,Supplier 47,Bangalore,India,4.74,WH07,Warehouse 7,South,Bangalore,44523,35665,47,8811,442,11233,43,363.07,3199009.77,11,16-11-2024,INV412313,32343.83,Low Stock,24-07-2025,Rack-9,17-06-2024,"Stock level: 44523 units, Supplier rating: 4.74"
INV00000587,27-03-2024,2024,7,PART000088,Part 88,PC918712,Subassembly,Essential component Part 88,SUP0048,Supplier 48,Pune,India,4.83,WH08,Warehouse 8,East,Pune,18720,14167,235,4318,4303,1679,15,458.68,1980580.24,68,23-05-2024,INV971812,70384.18,Out of Stock,24-07-2025,Rack-26,04-08-2024,"Stock level: 18720 units, Supplier rating: 4.83"
INV00000588,28-08-2024,2024,2,PART000089,Part 89,PC870144,Tool,Essential component Part 89,SUP0049,Supplier 49,Hyderabad,India,3.98,WH09,Warehouse 9,West,Hyderabad,31389,11935,287,19167,763,9694,9,51.27,982692.09,25,12-11-2024,INV677207,14210.95,Discontinued,24-07-2025,Rack-52,05-08-2024,"Stock level: 31389 units, Supplier rating: 3.98"
INV00000589,03-09-2024,2024,3,PART000090,Part 90,PC971857,Packaging,Essential component Part 90,SUP0050,Supplier 50,Chennai,India,3.78,WH10,Warehouse 10,Central,Chennai,43478,28541,184,14753,4584,11815,11,293.42,4328825.26,73,07-01-2024,INV457827,29972.82,On Order,15-06-2025,Rack-93,25-09-2024,"Stock level: 43478 units, Supplier rating: 3.78"
INV00000590,27-12-2024,2024,3,PART000091,Part 91,PC635818,Raw Material,Essential component Part 91,SUP0051,Supplier 51,Kolkata,India,2.92,WH01,Warehouse 1,North,Kolkata,35078,26527,132,8419,4366,1117,26,272.04,2290304.76,49,27-09-2024,INV895796,69916.02,Available,15-06-2025,Rack-95,15-11-2024,"Stock level: 35078 units, Supplier rating: 2.92"
INV00000591,25-11-2024,2024,4,PART000092,Part 92,PC687295,Component,Essential component Part 92,SUP0052,Supplier 52,Jaipur,India,4.1,WH02,Warehouse 2,South,Jaipur,5834,2024,138,3672,1884,8542,41,758.66,2785799.52,88,13-01-2024,INV966216,44320.7,Low Stock,03-05-2025,Rack-52,19-12-2024,"Stock level: 5834 units, Supplier rating: 4.1"
INV00000592,03-10-2024,2024,11,PART000093,Part 93,PC975481,Subassembly,Essential component Part 93,SUP0053,Supplier 53,Mumbai,India,4.91,WH03,Warehouse 3,East,Mumbai,5843,4136,174,1533,4785,14199,33,286.47,439158.51,59,27-07-2024,INV280339,62698.37,Out of Stock,03-05-2025,Rack-35,24-03-2024,"Stock level: 5843 units, Supplier rating: 4.91"
INV00000593,02-01-2024,2024,4,PART000094,Part 94,PC358763,Tool,Essential component Part 94,SUP0054,Supplier 54,Delhi,India,2.85,WH04,Warehouse 4,West,Delhi,871,486,256,129,1147,17574,58,531.36,68545.44,54,28-08-2024,INV741398,14193.42,Discontinued,17-08-2025,Rack-64,26-11-2024,"Stock level: 871 units, Supplier rating: 2.85"
INV00000594,18-06-2024,2024,1,PART000095,Part 95,PC190778,Packaging,Essential component Part 95,SUP0055,Supplier 55,Bangalore,India,4.32,WH05,Warehouse 5,Central,Bangalore,905,625,376,-96,1339,9609,29,916.57,-87990.72,52,11-06-2024,INV133009,19853.73,On Order,17-08-2025,Rack-7,08-03-2024,"Stock level: 905 units, Supplier rating: 4.32"
INV00000595,24-07-2024,2024,4,PART000096,Part 96,PC457924,Raw Material,Essential component Part 96,SUP0056,Supplier 56,Pune,India,3.87,WH06,Warehouse 6,North,Pune,4099,2252,84,1763,1207,3163,27,816.57,1439612.91,83,20-05-2024,INV835499,36225.19,Available,24-01-2025,Rack-1,05-05-2024,"Stock level: 4099 units, Supplier rating: 3.87"
INV00000596,24-11-2024,2024,3,PART000097,Part 97,PC662148,Component,Essential component Part 97,SUP0057,Supplier 57,Hyderabad,India,3.82,WH07,Warehouse 7,South,Hyderabad,1605,795,235,575,1541,9961,29,331.82,190796.5,50,11-12-2024,INV880099,34944.04,Low Stock,08-05-2025,Rack-36,24-01-2024,"Stock level: 1605 units, Supplier rating: 3.82"
INV00000597,01-06-2024,2024,1,PART000098,Part 98,PC226813,Subassembly,Essential component Part 98,SUP0058,Supplier 58,Chennai,India,4.32,WH08,Warehouse 8,East,Chennai,13994,5736,187,8071,1072,10816,25,578.21,4666732.91,68,26-02-2024,INV534725,22711.97,Out of Stock,01-08-2025,Rack-87,09-07-2024,"Stock level: 13994 units, Supplier rating: 4.32"
INV00000598,13-08-2024,2024,6,PART000099,Part 99,PC699782,Tool,Essential component Part 99,SUP0059,Supplier 59,Kolkata,India,3.36,WH09,Warehouse 9,West,Kolkata,37589,24603,69,12917,2141,10854,20,43.21,558143.57,27,23-06-2024,INV128232,92091.64,Discontinued,01-08-2025,Rack-100,08-08-2024,"Stock level: 37589 units, Supplier rating: 3.36"
INV00000599,14-06-2024,2024,7,PART000100,Part 100,PC374611,Packaging,Essential component Part 100,SUP0060,Supplier 60,Jaipur,India,4.75,WH10,Warehouse 10,Central,Jaipur,3907,408,369,3130,4623,9934,18,634.51,1986016.3,72,27-10-2024,INV408267,78227.87,On Order,01-08-2025,Rack-97,24-05-2024,"Stock level: 3907 units, Supplier rating: 4.75"
INV00000600,15-09-2024,2024,7,PART000101,Part 101,PC950423,Raw Material,Essential component Part 101,SUP0001,Supplier 1,Mumbai,India,3.48,WH01,Warehouse 1,North,Mumbai,5895,3307,173,2415,1312,12944,8,673.98,1627661.7,16,20-11-2024,INV993212,59216,Available,19-01-2025,Rack-42,16-03-2024,"Stock level: 5895 units, Supplier rating: 3.48"
INV00000601,16-05-2024,2024,3,PART000102,Part 102,PC213897,Component,Essential component Part 102,SUP0002,Supplier 2,Delhi,India,3.67,WH02,Warehouse 2,South,Delhi,30798,12178,476,18144,3409,4171,31,428.13,7767990.72,24,03-03-2024,INV819203,31334.79,Low Stock,19-01-2025,Rack-51,24-11-2024,"Stock level: 30798 units, Supplier rating: 3.67"
INV00000602,25-05-2024,2024,8,PART000103,Part 103,PC209721,Subassembly,Essential component Part 103,SUP0003,Supplier 3,Bangalore,India,3.51,WH03,Warehouse 3,East,Bangalore,47064,6938,259,39867,4477,18954,16,124.21,4951880.07,52,16-02-2024,INV675557,11083.05,Out of Stock,02-09-2025,Rack-85,22-12-2024,"Stock level: 47064 units, Supplier rating: 3.51"
INV00000603,21-09-2024,2024,9,PART000104,Part 104,PC862335,Tool,Essential component Part 104,SUP0004,Supplier 4,Pune,India,4.23,WH04,Warehouse 4,West,Pune,47959,20654,361,26944,2682,9690,25,631.72,17021063.68,52,12-06-2024,INV615726,90561.5,Discontinued,02-09-2025,Rack-46,21-01-2024,"Stock level: 47959 units, Supplier rating: 4.23"
INV00000604,08-05-2024,2024,11,PART000105,Part 105,PC316698,Packaging,Essential component Part 105,SUP0005,Supplier 5,Hyderabad,India,2.6,WH05,Warehouse 5,Central,Hyderabad,19525,2950,316,16259,1815,13289,45,700.9,11395933.1,82,05-10-2024,INV443519,16336.08,On Order,02-09-2025,Rack-78,01-07-2024,"Stock level: 19525 units, Supplier rating: 2.6"
INV00000605,08-07-2024,2024,9,PART000106,Part 106,PC908384,Raw Material,Essential component Part 106,SUP0006,Supplier 6,Chennai,India,2.06,WH06,Warehouse 6,North,Chennai,27991,15793,193,12005,1610,14558,21,895.2,10746876,42,17-04-2024,INV425683,49795.68,Available,17-06-2025,Rack-86,19-04-2024,"Stock level: 27991 units, Supplier rating: 2.06"
INV00000606,09-12-2024,2024,5,PART000107,Part 107,PC268934,Component,Essential component Part 107,SUP0007,Supplier 7,Kolkata,India,3.26,WH07,Warehouse 7,South,Kolkata,42555,8237,197,34121,846,3010,22,82.58,2817712.18,76,04-07-2024,INV800943,63809.48,Low Stock,17-06-2025,Rack-67,14-06-2024,"Stock level: 42555 units, Supplier rating: 3.26"
INV00000607,02-11-2024,2024,5,PART000108,Part 108,PC717197,Subassembly,Essential component Part 108,SUP0008,Supplier 8,Jaipur,India,4.53,WH08,Warehouse 8,East,Jaipur,10524,8683,143,1698,3000,13023,15,907.25,1540510.5,29,07-08-2024,INV398374,75115.06,Out of Stock,17-06-2025,Rack-3,19-03-2024,"Stock level: 10524 units, Supplier rating: 4.53"
INV00000608,20-02-2024,2024,12,PART000109,Part 109,PC960698,Tool,Essential component Part 109,SUP0009,Supplier 9,Mumbai,India,4.93,WH09,Warehouse 9,West,Mumbai,17288,16498,192,598,3381,6691,30,370.7,221678.6,41,05-06-2024,INV888186,29303.62,Discontinued,11-01-2025,Rack-48,22-09-2024,"Stock level: 17288 units, Supplier rating: 4.93"
INV00000609,25-02-2024,2024,4,PART000110,Part 110,PC710429,Packaging,Essential component Part 110,SUP0010,Supplier 10,Delhi,India,3.56,WH10,Warehouse 10,Central,Delhi,46016,4762,106,41148,1525,9005,24,172.79,7109962.92,36,18-02-2024,INV768551,72899.88,On Order,11-01-2025,Rack-35,28-02-2024,"Stock level: 46016 units, Supplier rating: 3.56"
INV00000610,15-02-2024,2024,6,PART000111,Part 111,PC352199,Raw Material,Essential component Part 111,SUP0011,Supplier 11,Bangalore,India,4.46,WH01,Warehouse 1,North,Bangalore,18311,17965,71,275,2954,15998,45,142.71,39245.25,52,11-01-2024,INV446371,88642.5,Available,11-01-2025,Rack-69,04-11-2024,"Stock level: 18311 units, Supplier rating: 4.46"
INV00000611,21-05-2024,2024,4,PART000112,Part 112,PC570724,Component,Essential component Part 112,SUP0012,Supplier 12,Pune,India,2.72,WH02,Warehouse 2,South,Pune,15716,12961,141,2614,1713,17823,8,539.27,1409651.78,21,12-04-2024,INV612422,29149.06,Low Stock,11-01-2025,Rack-23,22-01-2024,"Stock level: 15716 units, Supplier rating: 2.72"
INV00000612,02-11-2024,2024,8,PART000113,Part 113,PC660829,Subassembly,Essential component Part 113,SUP0013,Supplier 13,Hyderabad,India,2.33,WH03,Warehouse 3,East,Hyderabad,3953,3373,463,117,740,18433,59,47.52,5559.84,83,21-05-2024,INV879018,33980.24,Out of Stock,19-01-2025,Rack-34,10-02-2024,"Stock level: 3953 units, Supplier rating: 2.33"
INV00000613,24-04-2024,2024,4,PART000114,Part 114,PC949855,Tool,Essential component Part 114,SUP0014,Supplier 14,Chennai,India,2.03,WH04,Warehouse 4,West,Chennai,28149,16507,273,11369,4799,12345,8,437.37,4972459.53,59,23-06-2024,INV590982,79402.2,Discontinued,19-01-2025,Rack-53,23-04-2024,"Stock level: 28149 units, Supplier rating: 2.03"
INV00000614,05-06-2024,2024,8,PART000115,Part 115,PC165660,Packaging,Essential component Part 115,SUP0015,Supplier 15,Kolkata,India,3.8,WH05,Warehouse 5,Central,Kolkata,45630,26808,145,18677,3730,15753,16,680.77,12714741.29,17,23-04-2024,INV640753,13974.3,On Order,13-09-2025,Rack-45,05-07-2024,"Stock level: 45630 units, Supplier rating: 3.8"
INV00000615,12-08-2024,2024,6,PART000116,Part 116,PC207827,Raw Material,Essential component Part 116,SUP0016,Supplier 16,Jaipur,India,2.38,WH06,Warehouse 6,North,Jaipur,28637,5943,207,22487,1960,8378,36,762.52,17146787.24,18,11-07-2024,INV478884,70531.8,Available,27-06-2025,Rack-11,16-03-2024,"Stock level: 28637 units, Supplier rating: 2.38"
INV00000616,20-04-2024,2024,9,PART000117,Part 117,PC661464,Component,Essential component Part 117,SUP0017,Supplier 17,Mumbai,India,4.38,WH07,Warehouse 7,South,Mumbai,41371,12913,498,27960,1771,1553,30,650,18174000,24,19-06-2024,INV708394,50576.78,Low Stock,05-09-2025,Rack-100,11-05-2024,"Stock level: 41371 units, Supplier rating: 4.38"
INV00000617,05-07-2024,2024,11,PART000118,Part 118,PC850729,Subassembly,Essential component Part 118,SUP0018,Supplier 18,Delhi,India,2.88,WH08,Warehouse 8,East,Delhi,31072,24755,122,6195,3961,11422,39,594.51,3682989.45,76,26-06-2024,INV455824,99362.62,Out of Stock,16-01-2025,Rack-57,02-08-2024,"Stock level: 31072 units, Supplier rating: 2.88"
INV00000618,04-05-2024,2024,6,PART000119,Part 119,PC707198,Tool,Essential component Part 119,SUP0019,Supplier 19,Bangalore,India,4.06,WH09,Warehouse 9,West,Bangalore,858,456,367,35,3184,13967,56,632.26,22129.1,7,23-12-2024,INV369716,63737.82,Discontinued,16-01-2025,Rack-25,28-02-2024,"Stock level: 858 units, Supplier rating: 4.06"
INV00000619,27-11-2024,2024,2,PART000120,Part 120,PC253653,Packaging,Essential component Part 120,SUP0020,Supplier 20,Pune,India,2.79,WH10,Warehouse 10,Central,Pune,24026,14349,266,9411,4776,7541,50,555.26,5225551.86,74,01-09-2024,INV348606,54272.89,On Order,16-01-2025,Rack-75,22-03-2024,"Stock level: 24026 units, Supplier rating: 2.79"
INV00000620,21-01-2024,2024,6,PART000121,Part 121,PC792855,Raw Material,Essential component Part 121,SUP0021,Supplier 21,Hyderabad,India,2.93,WH01,Warehouse 1,North,Hyderabad,1786,361,13,1412,248,6003,8,582.5,822490,90,28-10-2024,INV805970,6736.03,Available,16-01-2025,Rack-45,10-07-2024,"Stock level: 1786 units, Supplier rating: 2.93"
INV00000621,02-04-2024,2024,3,PART000122,Part 122,PC875355,Component,Essential component Part 122,SUP0022,Supplier 22,Chennai,India,3.01,WH02,Warehouse 2,South,Chennai,10078,1503,367,8208,2476,3616,25,288.06,2364396.48,38,13-03-2024,INV785313,9879.81,Low Stock,16-01-2025,Rack-16,23-01-2024,"Stock level: 10078 units, Supplier rating: 3.01"
INV00000622,26-10-2024,2024,9,PART000123,Part 123,PC757305,Subassembly,Essential component Part 123,SUP0023,Supplier 23,Kolkata,India,4.52,WH03,Warehouse 3,East,Kolkata,4545,4142,88,315,249,14760,11,738.09,232498.35,88,26-09-2024,INV651445,25945.8,Out of Stock,16-01-2025,Rack-96,08-01-2024,"Stock level: 4545 units, Supplier rating: 4.52"
INV00000623,10-08-2024,2024,12,PART000124,Part 124,PC287686,Tool,Essential component Part 124,SUP0024,Supplier 24,Jaipur,India,2.62,WH04,Warehouse 4,West,Jaipur,21812,13152,396,8264,1880,14807,36,637.45,5267886.8,17,16-10-2024,INV775991,88513.43,Discontinued,16-01-2025,Rack-65,04-05-2024,"Stock level: 21812 units, Supplier rating: 2.62"
INV00000624,03-05-2024,2024,2,PART000125,Part 125,PC110769,Packaging,Essential component Part 125,SUP0025,Supplier 25,Mumbai,India,3.79,WH05,Warehouse 5,Central,Mumbai,38115,23222,37,14856,2531,4234,42,943.3,14013664.8,16,10-06-2024,INV485230,3457.91,On Order,16-01-2025,Rack-3,09-11-2024,"Stock level: 38115 units, Supplier rating: 3.79"
INV00000625,25-04-2024,2024,5,PART000126,Part 126,PC895071,Raw Material,Essential component Part 126,SUP0026,Supplier 26,Delhi,India,4.01,WH06,Warehouse 6,North,Delhi,19512,9876,372,9264,2075,6111,7,529.02,4900841.28,12,08-11-2024,INV954548,19840.83,Available,16-01-2025,Rack-2,16-09-2024,"Stock level: 19512 units, Supplier rating: 4.01"
INV00000626,07-11-2024,2024,5,PART000127,Part 127,PC404402,Component,Essential component Part 127,SUP0027,Supplier 27,Bangalore,India,3.32,WH07,Warehouse 7,South,Bangalore,6033,2161,116,3756,1361,5635,23,801.95,3012124.2,44,27-12-2024,INV510538,24943.96,Low Stock,16-01-2025,Rack-26,05-12-2024,"Stock level: 6033 units, Supplier rating: 3.32"
INV00000627,05-12-2024,2024,10,PART000128,Part 128,PC676421,Subassembly,Essential component Part 128,SUP0028,Supplier 28,Pune,India,2.97,WH08,Warehouse 8,East,Pune,1612,1074,64,474,4068,12345,13,824.87,390988.38,89,27-01-2024,INV354735,21821.26,Out of Stock,16-01-2025,Rack-71,12-03-2024,"Stock level: 1612 units, Supplier rating: 2.97"
INV00000628,27-08-2024,2024,9,PART000129,Part 129,PC637953,Tool,Essential component Part 129,SUP0029,Supplier 29,Hyderabad,India,2.42,WH09,Warehouse 9,West,Hyderabad,15242,8330,84,6828,3834,11551,9,47.65,325354.2,73,01-06-2024,INV633063,34128.83,Discontinued,16-01-2025,Rack-85,21-06-2024,"Stock level: 15242 units, Supplier rating: 2.42"
INV00000629,24-05-2024,2024,11,PART000130,Part 130,PC679339,Packaging,Essential component Part 130,SUP0030,Supplier 30,Chennai,India,4.27,WH10,Warehouse 10,Central,Chennai,34419,23340,341,10738,824,3567,30,706.67,7588222.46,82,14-03-2024,INV392067,5437.73,On Order,02-10-2025,Rack-65,01-06-2024,"Stock level: 34419 units, Supplier rating: 4.27"
INV00000630,23-09-2024,2024,3,PART000131,Part 131,PC228304,Raw Material,Essential component Part 131,SUP0031,Supplier 31,Kolkata,India,4.53,WH01,Warehouse 1,North,Kolkata,12295,10823,405,1067,3210,3181,5,741.59,791276.53,68,13-05-2024,INV156370,35101.5,Available,02-10-2025,Rack-55,27-12-2024,"Stock level: 12295 units, Supplier rating: 4.53"
INV00000631,22-02-2024,2024,12,PART000132,Part 132,PC958728,Component,Essential component Part 132,SUP0032,Supplier 32,Jaipur,India,4.32,WH02,Warehouse 2,South,Jaipur,17618,2784,327,14507,4786,14185,19,249.74,3622978.18,53,01-01-2024,INV199005,26876.34,Low Stock,02-10-2025,Rack-73,09-10-2024,"Stock level: 17618 units, Supplier rating: 4.32"
INV00000632,14-12-2024,2024,1,PART000133,Part 133,PC691577,Subassembly,Essential component Part 133,SUP0033,Supplier 33,Mumbai,India,3.36,WH03,Warehouse 3,East,Mumbai,43052,18920,258,23874,3823,10244,24,376.86,8997155.64,20,14-05-2024,INV344014,86716.79,Out of Stock,08-11-2025,Rack-32,01-02-2024,"Stock level: 43052 units, Supplier rating: 3.36"
INV00000633,17-05-2024,2024,12,PART000134,Part 134,PC168224,Tool,Essential component Part 134,SUP0034,Supplier 34,Delhi,India,4.33,WH04,Warehouse 4,West,Delhi,23489,13344,119,10026,4055,18558,54,643.69,6453635.94,30,04-08-2024,INV565364,49521.03,Discontinued,08-11-2025,Rack-100,24-10-2024,"Stock level: 23489 units, Supplier rating: 4.33"
INV00000634,28-06-2024,2024,6,PART000135,Part 135,PC376943,Packaging,Essential component Part 135,SUP0035,Supplier 35,Bangalore,India,2.75,WH05,Warehouse 5,Central,Bangalore,10060,5385,377,4298,205,17244,37,491.46,2112295.08,8,18-03-2024,INV952527,25746.39,On Order,08-11-2025,Rack-32,04-05-2024,"Stock level: 10060 units, Supplier rating: 2.75"
INV00000635,12-05-2024,2024,7,PART000136,Part 136,PC754762,Raw Material,Essential component Part 136,SUP0036,Supplier 36,Pune,India,3.96,WH06,Warehouse 6,North,Pune,216,34,476,-294,2595,6298,30,422.62,-124250.28,9,28-05-2024,INV234811,31858.81,Available,08-11-2025,Rack-14,20-10-2024,"Stock level: 216 units, Supplier rating: 3.96"
INV00000636,27-05-2024,2024,12,PART000137,Part 137,PC674084,Component,Essential component Part 137,SUP0037,Supplier 37,Hyderabad,India,3.27,WH07,Warehouse 7,South,Hyderabad,37513,14316,150,23047,1179,13259,6,216.9,4998894.3,7,16-11-2024,INV455653,26117.56,Low Stock,08-11-2025,Rack-20,23-03-2024,"Stock level: 37513 units, Supplier rating: 3.27"
INV00000637,02-01-2024,2024,10,PART000138,Part 138,PC547575,Subassembly,Essential component Part 138,SUP0038,Supplier 38,Chennai,India,2.81,WH08,Warehouse 8,East,Chennai,7840,6793,390,657,3124,4547,45,496.71,326338.47,50,21-07-2024,INV328351,67200.91,Out of Stock,08-11-2025,Rack-69,20-06-2024,"Stock level: 7840 units, Supplier rating: 2.81"
INV00000638,03-07-2024,2024,10,PART000139,Part 139,PC784140,Tool,Essential component Part 139,SUP0039,Supplier 39,Kolkata,India,2.1,WH09,Warehouse 9,West,Kolkata,41543,21866,231,19446,1011,781,22,474.59,9228877.14,36,14-07-2024,INV361466,73242.11,Discontinued,08-11-2025,Rack-77,20-02-2024,"Stock level: 41543 units, Supplier rating: 2.1"
INV00000639,10-04-2024,2024,1,PART000140,Part 140,PC417316,Packaging,Essential component Part 140,SUP0040,Supplier 40,Jaipur,India,3.2,WH10,Warehouse 10,Central,Jaipur,16469,2922,67,13480,2599,14221,33,274.29,3697429.2,17,08-01-2024,INV464647,8539.36,On Order,08-11-2025,Rack-10,05-03-2024,"Stock level: 16469 units, Supplier rating: 3.2"
INV00000640,09-05-2024,2024,3,PART000141,Part 141,PC810195,Raw Material,Essential component Part 141,SUP0041,Supplier 41,Mumbai,India,4.73,WH01,Warehouse 1,North,Mumbai,2758,215,447,2096,3869,4058,6,894.63,1875144.48,10,22-11-2024,INV151025,23649.55,Available,08-11-2025,Rack-57,18-03-2024,"Stock level: 2758 units, Supplier rating: 4.73"
INV00000641,02-06-2024,2024,4,PART000142,Part 142,PC324091,Component,Essential component Part 142,SUP0042,Supplier 42,Delhi,India,4.6,WH02,Warehouse 2,South,Delhi,46514,13205,81,33228,3949,1935,48,573.59,19059248.52,26,01-02-2024,INV106749,5738.1,Low Stock,08-11-2025,Rack-28,11-02-2024,"Stock level: 46514 units, Supplier rating: 4.6"
